Lemma	POS	Description
spatiator	13	
spatior	5J	
spatiose	60	
spatiosum	12	 =LOCVS SPATIOSVS, RES SPATIOSA (Sg.)
spatiosus	21	
spatium	12	
specialis	24	
speciatim	60	
species	15	
specillum	12	
specimen	13	
specio	55	
speciose	60	
speciosus	21	 (pas de Sous-lemme)
spectabilis	24	
spectaculum	12	
spectatio	13	
spectator	13	
spectatrix	13	
spectatus	21	 =COGNITVS, EXPLORATVS, PROBATVS;PROBVS, EGREGIVS;SPECTABILIS, NOBILIS, PVLCHER
specto	51	
specula1	11	 Le lieu d'observation
specula2	11	 =PARVA SPES (rare)
speculare	13	 =LAPIS SPECVLARIS (Sg.,Pl.)
specularia	16	
specularis1	24	 (dérivé de SPECVLVM)
specularis2	24	 (dérivé de SPECVLA, rare)
speculator	13	
speculatorius	21	
speculatrix	13	
speculor	5J	
speculum	12	
specus	14	
spelaeum	12	
spelunca	11	
sperata	11	 La Fiancée
speratum	12	
speratus1	12	 Le Fiancé
speratus2	21	 =QVI IN SPE EST (rare)
spergo	53	 (Uniquement en Composition)
spernendus	21	 Méprisable
spernens	25	 (rare)
sperno	53	
spernor	5J	
spero	51	
spes	15	
Spes	15	
sphaera	11	
sphaerita	11	
sphaeroides	27	
sphaeromachia	17	
spica	11	
spicesco	53	
spiceus	21	
spicifer	21	
spicio	55	 (Uniquement en Composition)
spico	51	
spiculum	12	
spina	11	
spinetum	12	 (rare)
spinosus	21	 (pas de Sous-lemme)
spintria	11	
spinus	12	
spira	11	
spirabilis	24	 (pas de Sous-lemme)
spiraculum	12	
spiramen	13	
spiramentum	12	
spiritus	14	
spiro	51	 (pas de Sous-lemme)
spissamentum	12	
spisse	60	
spissitas	13	
spisso	51	 (pas de Sous-lemme)
spissus	21	 (pas de Sous-lemme)
splen	17	
splendens	25	 =SPLENDIDVS, FVLGENS, CLARVS
splendeo	52	
splendesco	53	 (pas de Parfait)
splendide	60	
splendidus	21	 (pas de Sous-lemme)
splendor	13	
spoliarium	12	
spoliatio	13	
spoliator	13	 (rare)
spoliatus1	21	 =NVDVS, SINE SPOLIIS
spoliatus2	21	 =SPLOLIIS INDVTVS
spolio	51	
spolium	12	
sponda	11	
spondeo	52	
spondylus	12	
spongia	11	 également forme SPONGEA
spons	13	
sponsa	11	 La Fiancée
sponsalia	16	
sponsio	13	
sponsor	13	
sponsum	12	 =SPONSIO
sponsus1	12	 Le Fiancé
sponsus2	14	
sponte	60	
sporta	11	
sportula	11	
spretor	13	
spretus1	14	
spretus2	21	 (rare)
spuma	11	
spumans	25	 =SPVMEVS, SPVMOSVS
spumesco	53	
spumeus	21	
spumiger	21	
spumo	51	
spumosus	21	
spuo	53	
spurce	6&	
spurcitia	11	
spurcities	15	
spurco	51	
spurcus	21	
spurius1	12	
spurius2	21	
Spurius	12	
sputum	12	 =SALIVA
sputus	14	
squalens	25	 =ASPER, RIGENS ;SICCVS, ARID VS ;SORDIDVS, INCVLTVS
squaleo	52	
squalidus	21	 (pas de Sous-lemme)
squalor	13	
squama	11	
squameus	21	
squamifer	21	
squamiger	21	
squamosus	21	
squilla	11	
stabilia	13	 =RES CERTAE, FIRMAE
stabilimen	13	
stabilio	54	 (pas de Sous-lemme)
stabilis	24	 (pas de Sous-lemme STABILE)
stabilitas	13	
stabiliter	60	
stabilitor	13	 (rare)
stabularius	12	
stabulo	51	
stabulor	5J	
stabulum	12	
stacta	11	
stadiatus	21	
stadium	12	
stagnans	25	
stagno1	51	 (dérivé de STAGNVM 1)
stagno2	51	 (dérivé de STAGNVM 2)
stagnum1	12	 L'Etang, le Marais
stagnum2	12	 L'Etain
Staienus	12	
stamen	13	
stamineus	21	
statera	11	
staticulus	12	
statim	60	
statio	13	
statiua	12	
Statius	12	
statiuus	21	
stator	13	
Stator	13	
statua	11	
statuarius1	12	
statuarius2	21	
statumen	13	
statuminatio	13	
statumino	51	
statuo	53	
statura	11	
status1	14	
status2	21	 =FIXVS, STABILIS
statutio	13	
statutum	12	 =PRAECEPTVM
statutus	21	 =CELSVS, ERECTVS (rare)
stella	11	
stellifer	21	
stelliger	21	
stellio	13	
stello	51	 (pas de Sous-lemme)
stemma	17	
stercorarius	21	
stercoro	51	
stercorosus	21	
sterculinum	12	
stercus	13	
stereobates	17	
sterilis	24	 (pas de Sous-lemme)
sterilitas	13	
sterilus	21	
sterno	53	 (pas de Sous-lemme STRATVS)
sternumentum	12	
sternuo	53	
sternutamentum	12	
sterto	53	 (pas de Sous-lemme)
Stesichorus	12	
Sthenianus	21	
Sthenius	12	
stigma	17	
stilla	11	
stillarium	12	
stillicidium	12	
stillo	51	 (pas de Sous-lemme)
stilus	12	
stimulo	51	 (pas de Sous-lemme)
stimulus	12	
stinguo	53	
stipator	13	
stipatus	21	 =CIRC VMD AT V S (Uniquement au Superlatif)
stipendialis	24	
stipendiarius1	12	 =QVI STIPENDIVM SOLVIT
stipendiarius2	21	
stipendior	5J	
stipendiosus	21	
stipendium	12	
stipes	13	
stipo	51	
stips	13	
stipula	11	
stipulatio	13	
stipulor	5J	
stiria	11	
stirps	13	
stituo	53	 (Uniquement en Composition)
stiua	11	
stlatarius	12	
stloppus	12	
sto	51	
stoechion	17	
stoica1	12	 =STOICORVM PHILOSOPHIA
stoica2	17	 =DOCTRINA VEL SECTA STOICORVM
Stoici	12	
Stoicus	21	
stola	11	
stolatus	21	
stolide	60	
stolidus	21	 (pas de Sous-lemme)
stomachicus	12	
stomachor	5J	
stomachosus	21	
stomachus	12	
storea	11	
strabo	13	
strages	13	
stragula	11	
stragulum	12	
stragulus	21	
stramen	13	
stramentarius	21	
stramenticius	21	
stramentum	12	
stramineus	21	
strangulo	51	 (pas de Sous-lemme)
stranguria	11	
stratum	12	 La Selle;=LECTVS (Sg.,Pl.)
strenue	60	
strenuus	21	 (pas de Sous-lemme)
strepito	51	 (pas de Sous-lemme)
strepitus	14	
strepo	53	 (pas de Sous-lemme)
stria	11	
strictim	60	
strictiuus	21	
strictor	13	
strictus	21	 =COMPRESSVS, CONTRACTVS, DENSVS;GRAVIS, SEVERVS;Terme de rhétorique : B REVIS, CONCISVS
stridens	25	
strideo	52	 (pas de Sous-lemme)
strido	53	 (Uniquement pour les formes de la 3ème Conj.)
stridor	13	
stridulus	21	 (pas de Sous-lemme)
strigilis	13	
strigo	51	
stringo	53	
stringor	13	
strio	51	
strix	13	
stropha	17	
strophium	12	
strophus	12	
structilis	21	
structor	13	
structura	11	
strues	13	
struma	11	
strumosus	21	
struo	53	 (pas de Sous-lemme)
strutheus	21	
struthocamelus	12	
studens	25	 =STVDIOSVS
studeo	52	
studiose	60	
studiosus	21	 (pas de Sous-lemme)
studium	12	
stulte	60	
stulti	12	 (Sous-entendu HOMINES)
stultitia	11	
stultus	21	
stupefacio	55	 (pas de Sous-lemme)
stupefio	56	
stupeo	52	 (pas de Sous-lemme)
stupesco	53	 (pas de Parfait)
stupidus	21	
stupor	13	
stuppa	11	
stuppeus	21	
stuprator	13	
stupro	51	 (pas de Sous-lemme)
stuprum	12	
stygius	21	
stylobata	17	
Styx	17	
superinicio	55	
suadeo	52	
suasio	13	
suasor	13	
suasoria	11	
suasus	14	
suaue	60	
suauia	13	 =RES SVAVES
suauidicus	21	
suauiloquens	25	
suauiolum	12	
suauior	5J	
suauis	24	
suauitas	13	
suauiter	60	
suauium	12	
sub	70	
subacidus	21	
subactio	13	
subaeratus	21	
subaresco	53	
subcauus	21	
subcerno	53	
subcrispus	21	
subcrudus	21	
subdeficio	55	
subdifficilis	24	
subditiuus	21	
subdiu	60	
subdo	53	
subdole	60	
subdolus	21	
subduco	53	 (pas de Sous-lemme)
subductarius	21	
subductio	13	
subedo2	56	
subeo1	56	
suber	13	
subfuscus	21	
subiaceo	52	
subicio	55	
subiecte	6-	
subiectio	13	
subiecto	51	
subiector	13	
subiectum	12	 =RES SVBIECTA (rare)
subiectus1	12	 =HOMO SVBDITVS
subiectus2	14	
subiectus3	21	 =VICINVS;FALSVS (rare);IMPERIO SVBDITVS, OBNOXIVS
subigo	53	
subinde	60	
subitarius	21	
subito	60	
subitum	12	 =RES SVBITA (Sg.,Pl.)
subitus	21	 =REPENTINVS, IMPROVISVS;NOVVS, RECENS
subiugius	21	
subiungo	53	
sublabor2	5L	
sublecto	51	 (pas de Temps Primitifs)
sublego2	53	 (pas de Sous-lemme)
subleuo1	51	 (pas de Sous-lemme)
sublica	11	
sublicius	21	
Sublicius	21	
sublido	53	
subligar	13	
subligo2	51	
subligo3	53	
sublime1	13	 =ALTITVDO, SVBLIMITAS (Sg.,Pl.)
sublime2	60	
sublimis	24	
sublimitas	13	
sublimiter	60	
sublimo	51	
sublimus1	21	
sublino	53	
subluceo	52	
subluo	53	
sublustris	24	
submano	51	
submergo	53	
subministrator	13	
subministro	51	 (pas de Sous-lemme)
submisse	60	
submissus	21	 =DEMISSVS, HVMILIS (propre et Fig.)
submitto	53	
submoueo	52	 (pas de Sous-lemme)
submugio	54	
subnascor	5L	
subnecto	53	
subnitor2	5L	
subnixus	21	 =MVNITVS, FIRMAT VS, FIDENS ;EL AT VS, INFLAT VS
subnoto	51	
subnuba	11	
subnubilus	21	
subo	51	
suboleo	52	
suboles	13	
suborior	5M	
suborno	51	 (pas de Sous-lemme)
subortus	14	
subrado	53	
subrectito	51	
subrectus	21	 =ERECTVS (Au propre;rare)
subrepo	53	 (pas de Sous-lemme)
subrideo	52	 (pas de Sous-lemme)
subrigo	53	 (pas de Temps Primitifs)
subripio	55	
subrogo	51	 (pas de Sous-lemme)
subrotatus	21	
subrubeo	52	
subrubicundus	21	
subrufus	21	
subruo	53	 (pas de Sous-lemme)
subscribo	53	
subscriptio	13	
subscus	13	
subseciuus	21	
subseco	51	
subsellium	12	
subsequor	5L	
subsero2	53	 =SVBNECTO;(pas de Temps Primitifs)
subsero3	53	 =POST SERO;(pas de Temps Primitifs)
subsessor	13	
subsidentia	11	
subsideo	52	
subsidiarii	12	
subsidiarius	21	
subsidior	5J	
subsidium	12	
subsido	53	 (pas de LEMME SVBSIDEO)
subsilio	54	 (pas de Sous-lemme)
subsilus	21	
subsisto	53	 (pas de Sous-lemme)
subsortior	5M	
subsortitio	13	
substantia	11	
substerno	53	
substillus	21	
substituo	53	
substo	51	
substringo	53	
substructio	13	
substructum	12	
substruo	53	
subsum1	56	
subsuo	53	
subtego	53	
subtemen	13	
subtendo	53	
subter1	60	
subter2	70	
subterfluo	53	
subterfugio	55	
subterlabor2	5L	
subtero	53	
subterraneum	12	
subterraneus	21	
subtexo	53	
subtile	13	 =RES SVBTILIS (Sg.,Pl.)
subtilis	24	
subtilitas	13	
subtiliter	60	
subtraho	53	
subtus1	60	
subtus2	70	
subtusus	21	
subucula	11	
subuectio	13	
subuecto	51	
subuector	13	
subuectus	14	
subueho	53	
subuenio	54	
subuerso	51	 (pas de Temps Primitifs)
subuersor	13	
subuerto	53	 (pas de Sous-lemme)
subula	11	
subulcus	12	
subuoluo	53	
suburbani	12	
suburbanitas	13	
suburbanum	12	 (Sous-entendu R VS)
suburbanus	21	
suburgeo	52	
succedens	13	 =SVCCESSOR
succedo1	53	
succendo	53	 (pas de Sous-lemme)
succenseo	52	 (pas de Sous-lemme)
successio	13	
successor	13	
successus	14	
succidia	11	
succido1	53	 (dérivé de CADO;pas de Supin)
succido2	53	 (dérivé de CAEDO)
succiduus	21	
succinctus	21	 (rare)
succingo	53	
succino	53	
succipio	55	
succresco	53	 (pas de Supin)
succubo2	51	 (pas de Parfait)
succumbo	53	
succurro	53	
succutio	55	
sucidus	21	
sucinum	12	 également forme SVCCINVM
sucinus1	12	
sucinus2	21	
sucula	11	
sucus	12	
sudarium	12	
sudatio	13	
sudatorium	12	
sudis	13	
sudo	51	 (pas de Sous-lemme)
sudor	13	
sudus	21	
suesco	53	
Suessa	11	
Suettius	12	
suetus	21	 = AS S VET VS
sufes	13	
suffero	56	 (pas de Sous-lemme)
sufficiens	25	 =IDONEVS, SATIS APTVS
sufficio	55	
suffigo	53	
suffio	54	
sufflamen	13	
sufflo	51	
suffocatio	13	
suffoco1	51	 Etouffer
suffoco2	51	 =IGNE PVRGARE (rare)
suffodio	55	
suffossio	13	
suffragatio	13	
suffragator	13	
suffragium	12	
suffragor	5J	
suffugio	55	
suffugium	12	
suffulcio	54	
suffundo1	51	
suffundo2	53	
suffusio	13	
suggero	53	
suggestum	12	
suggestus	14	
suggredior	5N	
suggrunda	11	
suggrundatio	13	
suggrundium	12	
sugillatio	13	
sugillo	51	
sugo	53	
sui1	43	
sui2	44	 =QVI AD ALIQVEM PERTINENT
suillus	21	
sulco	51	
sulcus	12	
sulfur	13	
sulfuratus	21	
sulfureus	21	
sulfurosus	21	
Sulla	11	
Sulpicius	12	
sulto	51	 (Uniquement en Composition)
sum1	56	 Verbe E6 SVM 2 Auxiliaire
sumen	13	
summa	11	
summarium	12	 =B REVIARIVM
summarius1	12	
summarius2	21	
summatim	60	
summatus	14	
summe	60	
summopere	60	
summula	11	
summum1	12	 =SVMMA ALTITVDO;FINIS, TERMINVS;EXTREMITAS (Sg.,Pl.)
summum2	60	
sumo	53	 (pas de Sous-lemme Adj.)
sumptio	13	
sumptuarius	21	
sumptuose	60	
sumptuosus	21	
sumptus1	12	 =IMPENSA
sumptus2	14	
suo	53	
suouetaurilia	13	
supellex	13	
super1	60	
super2	70	
supera1	60	
supera2	70	
superabilis	24	
superaddo	53	
superans	25	 =PRAEVALID VS, EMINENS
superatio	13	
superator	13	
superbe	60	
superbia	11	
superbificus	21	
superbio	54	
superbum	12	 =RES SVPERBA (Sg.,Pl.)
superbus1	12	
superbus2	21	
Superbus	12	
supercado	53	 (pas de Supin)
supercerno	53	 (pas de Temps Primitifs)
superciliosus	21	
supercilium	12	
supercresco	53	 (pas de Supin)
supercurro	53	
superemineo	52	
superficiarius1	12	
superficiarius2	21	
superfio	56	
superfluens	25	 =REDVNDANS, SVPERFLVVS
superfluo1	53	
superfluo2	60	
superfundo2	53	 (forme en 1 ou 2 mots)
supergredior	5N	
superi	12	 = VIVENTES, SVPERSTITES;DEI
superiacio	55	
superimpono	53	
superincumbo	53	
superior	13	 = Le Supérieur
superiora	13	 = LOCA SVPERIOR A
superius	6&	
superlabor2	5L	
superligo2	51	 (pas de Temps Primitifs)
supernas2	22	
superne	60	
supernum	12	 =RES, LOCVS SVPERNVS VEL CAELESTIS (Sg.,Pl.)
supernus	21	
supero	51	
superpendens	25	
superpono	53	
superscando	53	
supersedeo	52	 également forme SVPERSIDEO
supersero3	53	 (Parfait:-SEVI)
supersido	53	 (Uniquement pour les formes de la 3ème Conj.)
superspicio	55	 (pas de Temps Primitifs)
superstagno	51	
superstes	22	
superstitio	13	
superstitiose	60	
supersto	51	
superstruo	53	
supersum1	56	 (forme en 1 ou 2 mots)
supertego	53	 (forme en 1 ou 2 mots)
superuacaneus	21	
superuacuum	12	 =RES INVTILIS, SVPERVACVA (Sg.,Pl.)
superuacuus	21	
superuado2	53	
superuecto	51	
superueho	53	
superuehor	5L	
superuenio	54	
superuinco	53	 (pas de Temps Primitifs)
superuiuo	53	
superum	12	 =RES SVPERA (Sg.,Pl.)
superuolo2	51	
superurgeo	52	
superus	21	
supine	60	
supino	51	
supinus	21	 (pas de Sous-lemme)
supparum	12	
suppedito	51	
suppernatus	21	
suppetiae	11	
suppeto	53	
suppilo2	51	 Dérober
supplanto	51	
supplaudo	53	
supplementum	12	
suppleo	52	
supplex1	13	
supplex2	25	
supplicatio	13	
suppliciter	60	
supplicium	12	
supplico	51	
suppono	53	 (pas de Sous-lemme Adj.)
supporto	51	
suppressio	13	
suppressus	21	 =DEPRESSVS, SVBMISSVS (En parlant de la voix); CONTRACTVS
supprimo	53	
suppuratio	13	
suppuro	51	
suppus	21	
supputo	51	
supra1	60	
supra2	70	
supradico2	53	 (Uniquement usité au PARTICIPE)
suprascando	53	
suprauiuo	53	 (pas de Supin)
supremo	6-	
supremum1	12	 =RES VLTIMAE (Sg. RARE);MORS, FVNVS ;RELIQVIAE CADAVERIS;TESTAMENTVM
supremum2	6-	
sura	11	
surculus	12	
surdus	21	 (pas de Sous-lemme)
surgo	53	 (pas de Sous-lemme)
surripio	55	
sursum	60	
sursumuorsum	60	 (forme en 1 ou 2 mots)
sus	13	
suscenseo	52	
susceptio	13	
suscipio	55	
suscito1	51	
suspecto1	51	
suspecto2	60	
suspectus1	14	
suspectus2	21	 Suspect
suspendium	12	
suspendo	53	
suspensio	13	
suspensum	12	 =RES SVSPENSA, DVBIA (Sg.)
suspensura	11	
suspensus	21	 =LEVIS; ANCEPS, SOLLICITVS, DVBIVS
suspicax	25	
suspicio1	13	
suspicio2	55	
suspiciosus	21	
suspicor	5J	
suspirium	12	
suspiro	51	
sustento	51	 (pas de Sous-lemme)
sustineo	52	 (pas de Sous-lemme)
sustollo	53	
susurro	51	 (pas de Sous-lemme)
susurrus	12	
sutilis	24	
sutor	13	
sutorius	21	
sutrina	11	
sutrinum	12	
sutrinus	21	
suum	12	 = RES SVA CVIVSQVE (Sg.,Pl.)
suus	44	
Sylla	11	
syllaba	11	
Syllanus	21	
syllogismus	12	
symbolus	12	
Symmachus	12	
symmetria	11	
symmetros	27	
sympathia	11	
symphonia	11	
symphoniacus1	12	
symphoniacus2	21	
synemmenos	27	
syngrapha	17	
syngraphe	17	
synhechon	57	
Syracusae	11	
Syracusani	12	
Syracusanus	21	
Syri	12	
Syria	11	
syrinx	17	
syrma	17	
Syrtis	17	
systylos	27	
tabella	11	
tabellarius1	12	 Le Courrier
tabellarius2	21	
tabeo	52	
taberna	11	
tabernaculum	12	
tabernarius1	12	 Le Tavemier
tabernarius2	21	
tabes	13	
tabesco	53	 (pas de Parfait)
tabidus	21	
tabificus	21	
tabula	11	
tabularium	12	
tabularius1	12	
tabularius2	21	 (rare)
tabulatio	13	
tabulatum	12	
tabulinum	12	
tabum	12	
taceo	52	
tacite	60	
tacitum	12	 =LOCVS TRANQVILLVS, ABDITVS (Sg.)
taciturnitas	13	
taciturnus	21	
tacitus	21	 =Qui se tait, Secret, Caché (Personne et Chose)
Tacitus	12	
tactilis	24	
tactio	13	
tactus	14	
Tadius	12	
taeda	11	
taedet	52	
taedifer	21	
taedium	12	
taenia	11	
talaria	13	
talaris	24	
talea	11	
talentum	12	
talio	13	
talis	45	
talpa	11	
talus	12	
tam	60	
tamdiu	60	 (forme en 1 ou 2 mots)
tamen	60	
tamenetsi	82	 (forme en 1 ou 2 mots)
tametsi1	81	
tametsi2	82	
tamino	51	
tamquam1	66	
tamquam2	82	
tamtumdem1	45	
Tanaquil	13	
tandem	60	
tango	53	 (pas de Sous-lemme)
tantillum1	45	
tantillum2	60	
tantillus	45	
tantisper	60	
tanto	60	
tantopere	60	 (forme en 1 ou 2 mots)
tantulum1	45	
tantulum2	60	
tantulus	45	
tantum1	45	
tantum2	60	
tantumdem1	45	
tantumdem2	60	
tantummodo	60	 (forme en 1 ou 2 mots)
tantus	45	
tantusdem	45	
tapetum	12	
tarde	60	
tardesco	53	 (Parfait TARDVI)
tardiloquus	21	
tardipes	25	
tarditas	13	
tardo	51	 (pas de Sous4emme)
tardus	21	 (pas de Sous-lemme)
Tarentini	12	
Tarius	12	
Tarpeius	21	
Tarpeius	12	
Tarquinia	11	
Tarquinianus	21	
Tarquinienses	13	
Tarquiniensis	24	
Tarquinii	12	
Tarquinius	21	
Tarquinius	12	
Tartara	12	
tartareus	21	
Tartarus	12	
Tatius	12	
taurea	11	
taureus	21	
tauriformis	24	
taurinus	21	
Tauris	13	
taurobolium	12	
Tauromenitani	12	
Tauromenitanus	21	
taurus	12	
Taurus	12	
taxatio	13	
taxillus	12	
taxis	17	
taxo	51	 (pas de Sous-lemme)
taxus	12	
tecte	6&	
tectinatus	21	
tector	13	
tectorium	12	
tectorius	21	
tectum	12	
tectus	21	 =OCCVLTVS, SECRETVS;CAVTVS
teges	13	
tegimen	13	
tegimentum	12	
tego	53	
tegula	11	
tela	11	
teleos	27	
Tellena	12	
tellus	13	
Tellus	13	
telum	12	
Temenites	17	
temerarius	21	 (pas de Sous-lemme)
temere	60	
temeritas	13	
temero	51	 (pas de Sous-lemme)
Temesa	17	
temetum	12	
temno	53	
temo	13	
tempe	17	
temperamentum	12	
temperans	25	 =MODERATVS, CONTINENS
temperanter	60	
temperantia	11	
temperate	60	
temperatio	13	
temperator	13	
temperatura	11	
temperatus1	14	
temperatus2tempere	21	 (propre);=MODERATVS, MODESTVS
temperies	15	
tempero	51	
tempestas	13	
tempestiue	60	
tempestiuo	60	
tempestiuus	21	 (pas de Sous-lemme TEMPESTIVVM)
templum	12	
temporarium	12	 =QVOD TEMPORALE EST (Sg.)
temporarius	21	
Tempsanus	21	
temptator	13	
tempus1	13	 Le Temps
tempus2	13	 La Tempe
temulentus1	12	
temulentus2	21	
tenaciter	60	
tenax	25	
tendicula	11	
tendo	53	
tenebrae	11	
tenebricosus	21	
tenebrosus	21	
Tenedii	12	
Tenedus	17	
tenellulus	21	
teneo	52	 (pas de Sous-lemme)
tener	21	
tenerasco	53	
tenere	60	
teneritas	13	
tenerum	12	
Tenes	17	
tenor	13	
tensa	11	
tensus	21	 =EXTENS VS également forme TENTVS
tentabundus	21	
tentigo	13	
tentio	13	
tento	51	 (pas de Sous-lemme)
tentoriolum	12	
tentorium	12	
tentum	12	
tenue	13	 =RES TENVIS (Sg.)
tenuis	24	
tenuitas	13	
tenuiter	60	
tenuo	51	 (pas de Sous-lemme)
tenus1	16	
tenus2	70	
tepefacio	55	
tepefacto	51	
tepefio	56	
tepeo	52	 (pas de Sous-lemme)
tepesco	53	 (pas de Parfait)
tepidarius	21	
tepidus	21	 (pas de Sous-lemme TEPIDVM Subst.)
tepor	13	
ter	36	
tercentum	31	
terdecies	36	
terebinthus	12	
terebra	11	
terebratio	13	
terebro	51	
teredo	13	
Terentius	21	
Terentius	12	
teres	25	
tergeminus	21	
tergeo	52	
tergiuersatio	13	
tergiuersor	5J	
tergo	53	
tergum	12	
tergus	13	
termes	13	
terminalia	13	
terminalis	24	
terminatio	13	
termino	51	 (pas de Sous-lemme)
terminus	12	
Terminus	12	
terni	33	
tero	53	
terra	11	
terrena	12	 =RES TERRESTRES
terreni	12	 =TERRAE INCOLAE
terrenum	12	 =AGER (Sg.)
terrenus	21	
terreo	52	 (pas de Sous-lemme)
terrestris	24	 (pas de Sous-lemme)
terreus	21	
terribilis	24	 (pas de Sous-lemme)
terrifico	51	
terrificus	21	 (pas de Sous-lemme)
terrigena	11	
terriloquus	21	
territo	51	
territorium	12	
terror	13	
terrosus	21	
tersus1	14	
tersus2	21	 =PVRVS, NITIDVS
Tertia	11	
tertianus1	12	 (Le plus souvent au PI.)
tertianus2	21	
tertiarius1	12	
tertiarius2	21	
tertio	35	
tertium	35	
tertius	32	
tesca	12	
tessela	11	
tessera	11	
tesserula	11	
testa	11	
testaceus	21	
testamentarius2	21	
testamentum	12	
testatus	21	 =RECEPTVS, CONFESSVS, INDVBITATVS
testiculus	12	
testificatio	13	
testifico	51	
testificor	5J	
testimonium	12	
testis1	13	 Le Témoin
testis2	13	 Le Testicule
testo	51	
testor	5J	
testu	16	
testudineatus	21	
testudineus	21	
testudo	13	
testum	12	
teter	21	 (pas de Sous-lemme)
tetradoros1	27	
tetradoros2	60	
tetrans	13	
tetrarches	17	
tetrastylus	27	
tetre	60	
tetricus	21	
Tettius	12	
texo	53	
textile	13	
textilis	24	
textor	13	
textorius	21	
textrinum	12	
textrix	13	
textum	12	
textura	11	
textus	14	
thalamus	12	
thalassinus	21	
Thalassius	12	
thapsus	12	
Tharsus	17	 (Nom. en -OS, Ace. en -ON)
theatralis	24	
theatrum	12	
Thebani	12	
Thebanus	21	
theca	11	
thematismos	17	
Themistagoras	17	
Theodorus	12	
theologus	12	
Theomnastus	12	
Theopanes	17	
Theoractus	12	
Thericleus	21	
thermae	11	
Thermitani	12	
Thermitanus	21	
thesaurus	12	
Thespiades	13	
Thespiae	11	
Thespienses	13	
Thessalus	12	
theta	17	
thiasus	12	
tholus	12	
thomix	13	
thorax	17	
Thraces	17	
Thracia	11	
Thracius	21	
Thraso	17	
Thrax	27	
Thurinus	21	 (sous-entendu AGER;pas de Sous-lemme Subst.)
thyas	17	
thyius	21	
thymbra	11	
thymelicus	21	
thymum	12	
thynnus	12	
thyroma	17	
thyroron	17	
thyrsiger	21	
thyrsus	12	
tiara	11	
tiaras	17	
Tiberinus	12	
Tiberis	13	
Tiberius	12	
tibia	11	
tibicen	13	
tibicina	11	
ticesco	53	 (Uniquement en Composition)
tigillum	12	
tignarius	21	
tignum	12	
tigris	17	
tilia	11	
Timarchides	17	
timefacio	55	
timens	25	
timeo	52	
timesco	53	 (pas de Parfait)
timide	60	
timiditas	13	
timidus	21	 (pas de Sous-lemme)
timor	13	
tinea	11	
tineo	52	 (Uniquement en Composition)
tingo	53	 (Uniquement en Composition)
tinnio	54	
tinnitus	14	
tinnulus	21	
tintinnabulum	12	
tintinno	51	
tiro	13	
tirocinium	12	
tirunculus	12	
Tissenses	13	
Titienses	13	
titillatio	13	
titillo	51	
Titinius	12	
Titius	12	
titubatio	13	
titubo	51	 (pas de Sous-lemme)
titulus	12	
Titus	12	
Tlepolemus	12	
tofus	12	
toga	11	
togata	11	
togati	12	 =TOGA INDVTI
togatus	21	
tolerabilis	24	 (pas de Sous-lemme)
tolerabiliter	60	
tolerandus	21	 =TOLERABILIS
tolerans	25	 =PATIENS
tolerantia	11	
toleratus1	14	
toleratus2	21	 =TOLERABILIS
tolero	51	
tollo	53	 (pas de Sous-lemme)
tolutarius	21	
tomaculum	12	
tomentum	12	
tonans	25	 =QVI TONAT
tondeo	52	 (pas de Sous-lemme)
tonitralis	24	
tonitrus	14	
tonitruum	12	
tono	51	
tonsa1	11	 La Rame
tonsa2	11	 La Chèvre
tonsor	13	
tonstricula	11	
tonsura	11	
tonus	12	
topeodus	17	
topia	12	
toral	13	
torcular	13	
torcularium	12	
torculus	21	
toreuma	17	
tormentum	12	
tormina	13	
tornatus	21	 =ROTVNDVS, POLLITVS
torno	51	
tornus	12	
torosus	21	
torpedo	13	
torpeo	52	 (pas de Sous-lemme)
torpesco	53	 (pas de Parfait)
torpidus	21	
torpor	13	
torquatus	21	
Torquatus	12	
torqueo	52	 (pas de Sous-lemme Adj.)
torquis	13	
torrens1	13	 Le Torrent
torrens2	25	 =VRENS (propre);CONCITATVS, RAPIDVS
torreo	52	
torresco	53	 (pas de Parfait)
torridus	21	
torro	53	
torsio	13	
torte	60	
tortilis	24	
tortio	13	
tortiuus	21	
torto	51	
tortor	13	
tortuosus	21	
tortus	14	
torua	60	
toruitas	13	
torulus	12	
torus	12	
toruum	60	
toruus	21	 (pas de Sous-lemme TORVVM Subst.)
tot	45	
totidem1	45	
totidem2	60	
totiens	60	
totum	12	 Le Tout (Sg.,Pl.)
totus	48	
toxicum	12	
trabalis	24	
trabea	11	
trabeatus	21	
trabecula	11	
trabs	13	
tracta	12	
tractabilis	24	
tractabilitas	13	
tractatio	13	
tractator	13	
tractatus	14	
tractim	60	
tractio	13	
tracto	51	 (pas de Sous-lemme)
tractorius	21	
tractus	14	
traditio	13	
trado	53	 (pas de Sous-lemme)
traduco	53	
traductio	13	
tragice	60	
tragicus1	12	 =SCRIPTOR AVT ACTOR TRAGOEDIARVM
tragicus2	21	
tragoedia	11	
tragoedus	12	
tragula	11	
traha	11	
traho	53	 (pas de Sous-lemme)
traicio	55	 (pas de Sous-lemme)
traiectio	13	
traiectura	11	
traiectus	14	
trama	11	
trames	13	
trangressus	14	
trano	51	
tranquille	6&	
tranquillitas	13	
tranquillo	51	
tranquillum	12	 =MARE PACATVM (Sg.,Pl.);TRANQVILLITAS (Uniquement au Sg. dans les locutions avec Prép.)
tranquillus	21	
